case_type,case_label,mashup_id,mashup_name,method,rank,api_id,api_name,api_description,api_group,train_frequency,is_positive,reciprocal_rank_score,seed_appearances,mean_rank_when_present,mashup_slug,mashup_description,api_slug
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Popularity,10,13,Twilio SMS,twilio provides simple hosted api markup language business quickly build scalable reliable advanced voice sm communication application twilio provides telephony infrastructure web service cloud enabling web programmer integrate realtime phone call application twilios simple payasyougo pricing model mean customer pay capacity need voice application written twilios cloud solution scale transparently eliminating programming operational contractual headache frequently associated rapid growth traffic spike sm api allows user send receive sm message application api implement short code technology allow faster higher volume sm messaging example us api include sending customer automatic sm message multifactor authentication interactive polling api us restful interface,Head,141,0,0.3,3,10.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,twilio-sms
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,1,624,Google Maps,api longer available google map service split multiple apis including static map api street view image api direction apis distance matrix api elevation api geocoding api geolocation api place api road api time zone apithis page maintained purely historical research purposesthe google map api allow embedding google map onto web page outside developer using simple javascript interface flash interface designed work mobile device well traditional desktop browser application api includes language localization 50 language region localization geocoding ha mechanism enterprise developer want utilize google map api within intranet api http service accessed secure http connection google map api premier customer,Head,1898,0,3.0,3,1.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,google-maps
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,2,1079,Twitter,api longer available ha split multiple apis including twitter ad api twitter search tweet api twitter direct message apithis profile maintained historical research reference purpose onlythe twitter microblogging service includes two restful apis twitter rest api method allow developer access core twitter data includes update timeline status data user information search api method give developer method interact twitter search trend data api presently support following data format xml json r atom syndication format method accepting subset format,Head,629,0,1.5,3,2.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,twitter
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,3,1069,Youtube,data api allows user integrate program youtube allow perform many operation available website provides capability search video retrieve standard feed see related content program also authenticate user upload video modify user playlist integration used variety us developing web application allowing user upload video youtube device desktop application brings youtube experience new platform data api give user programmatic access video user information stored youtube used personalize web site application user existing information well perform action like commenting rating video restful api provides response xml format,Head,513,0,1.0,3,3.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,youtube
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,4,90,Flickr,flickr api used retrieve photo flickr photo sharing service using variety feed public photo video favorite friend group pool discussion api also used upload photo videothe flickr api support many protocol including rest soap xmlrpc response formatted xml xmlrpc json php documentation included 14 api kit library,Head,458,0,0.7,3,4.333333333333333,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,flickr
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,5,867,Facebook,api longer available function split among following apis facebook ad facebook atlas facebook graph facebook marketing profile maintained purely historical research purposesthe facebook api platform building application available member social network facebook api allows application use social connection profile information make application involving publish activity news feed profile page facebook subject individual user privacy setting api user add social context application utilizing profile friend page group photo event data api us restful protocol response json format,Head,354,0,0.65,3,4.666666666666667,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,facebook
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,6,96,Amazon Product Advertising,wa formerly ec ecommerce service ha renamed product advertising api api developer retrieve product information api expose amazon product data ecommerce functionality allows developer web site publisher others leverage amazon product discovery feature amazon us power business potentially make money amazon affiliate additionally api ha feature allowing developer advertise proucts let user search amazon product help user discover amazon product rest soap apis provided profile rest api,Head,322,0,0.5,3,6.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,amazon-product-advertising
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,7,1401,Last Fm,lastfm api give user ability build program using lastfm data whether web desktop mobile device restful api allows read write access full slate lastfm music data resource album artist playlist event user allows user call method respond either xml json,Head,178,0,0.4285714285714285,3,7.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,last.fm
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,8,634,Ebay,ebays primary web service found three following apis trading api designed provide robust support transactional activity service offered trading api allow developer list item manage user information get item information manage ebay sale purchase shopping api lightweight service optimized buyer shopping browsing shopping api let user take search ebay put site application api designed creation buying application fast response time finding api ebays next generation search api finding api provides relevant search result compared existing search apis ha array search refinement capability developer leverage finding api integrate robust searching browsing experience buying application note october 2011 ebay ha deprecated getsearchresults …,Head,164,0,0.3611111111111111,3,8.333333333333334,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,ebay
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,9,712,Twilio,twilio provides simple hosted api markup language business quickly build scalable reliable advanced voice sm communication application twilio provides telephony infrastructure web service cloud enabling web programmer integrate realtime phone call application twilios simple payasyougo pricing model mean customer pay capacity need voice application written twilios cloud solution scale transparently eliminating programming operational contractual headache frequently associated rapid growth traffic spike twilio provides cloud api voice sm communication leverage existing web development skill resource infrastructure minimizes learning curve required build advanced reliable voice communication application solve critical business need syntax programming model focused making application development close requestresponse model web …,Head,270,0,0.3111111111111111,3,9.666666666666666,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,twilio
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph-only,10,413,Google Homepage,site google gadget api provides way put thirdparty content onto google homepage main use google gadget api create gadget miniapplications user add google personalized homepage google property example could create photo album gadget gadget display interactive game api designed simple enough anyone turn web page application gadget,Head,77,0,0.125,1,8.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,google-homepage
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,1,1439,Imgur,share photo using imgur api two option anonymous upload oauth upload connects photo account give app twice number uploads per hour,Tail,2,0,3.0,3,1.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,imgur
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,2,1010,Cheezburger,cheezburger api allows user integrate feature cheezburgercom funny photo site website web app feature include database searching site photo photo uploading caption uploading,Middle,2,0,1.5,3,2.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,cheezburger
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,3,511,Wookmark,wookmark social site collecting sharing image video user organize image group follow user inspiration wookmark plus upgrade allows user private image video group also enables upload image group multiple member sync dropbox archive old group wookmarks r api allows user follow popular image new image particular user image particular group image wookmarks jsonjsonp api allows user access popular image new image image user image group image matching color source image api also enables user search wookmarks image,Tail,1,0,1.0,3,3.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,wookmark
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,4,1495,Dipity,dipity api let put photo online life blog history timeline use stock photo create interactive timeline educates reader topic create mashup put news information timeline use api nearly everything normally dipity site,Middle,4,0,0.75,3,4.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,dipity
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,5,1126,Bebo,site allows user share photo music blog draw member white board,Head,6,0,0.6000000000000001,3,5.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,bebo
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,6,228,Eyeem,eyeem photosharing discovery app allows user connect photo eyeem categorizes photo subject location take data user photo recommend album similar photo friend likeminded people api give user access much eyeem current functionality including acquiring user photo album favorite like comment well topic photo tag city country venue event api documentation accessed upon registration,Tail,1,0,0.5,3,6.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,eyeem
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,7,456,Sharethis,sharethis let share profile blog friend contact see something want share simply click sharethis button webpage browser plugin instant sharing,Unseen,0,0,0.4285714285714285,3,7.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,sharethis
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,8,1376,Peekyou Social Analytics,service aggregate standardized information 60 social site range blog define digital footprint fan follower specified create picture user social audience api support awareness audience message enable audience measurement social analytics platform including audience type age range gender location social affiliation social activity interest work school related tag proprietary score sociability network reach api work within privacy setting social platform tos called publicly viewable url search retrieves result social url twitter facebook flickr linkedin myspace youtube google using blog url blogspot typepad blogger livejournal posterous tumblr,Middle,2,0,0.375,3,8.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,peekyou-social-analytics
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,9,1112,Pinboard,pinboard social bookmarking tool api patterned yahoo popular delicious service create tag search bookmark write application based aggregated knowledge public bookmark particular user public bookmark api us restful protocol response formatted xml json,Middle,2,0,0.3333333333333333,3,9.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,pinboard
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,BGE-only,10,391,Webshots,note api available request site email u today get started please include contact information explanation application hope develop understand plan use api share community built respond api call partner key password term condition use,Middle,2,0,0.3,3,10.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,webshots
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,1,867,Facebook,api longer available function split among following apis facebook ad facebook atlas facebook graph facebook marketing profile maintained purely historical research purposesthe facebook api platform building application available member social network facebook api allows application use social connection profile information make application involving publish activity news feed profile page facebook subject individual user privacy setting api user add social context application utilizing profile friend page group photo event data api us restful protocol response json format,Head,354,0,3.0,3,1.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,facebook
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,2,90,Flickr,flickr api used retrieve photo flickr photo sharing service using variety feed public photo video favorite friend group pool discussion api also used upload photo videothe flickr api support many protocol including rest soap xmlrpc response formatted xml xmlrpc json php documentation included 14 api kit library,Head,458,0,1.3333333333333333,3,2.333333333333333,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,flickr
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,3,1079,Twitter,api longer available ha split multiple apis including twitter ad api twitter search tweet api twitter direct message apithis profile maintained historical research reference purpose onlythe twitter microblogging service includes two restful apis twitter rest api method allow developer access core twitter data includes update timeline status data user information search api method give developer method interact twitter search trend data api presently support following data format xml json r atom syndication format method accepting subset format,Head,629,0,1.1666666666666663,3,2.6666666666666665,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,twitter
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,4,1069,Youtube,data api allows user integrate program youtube allow perform many operation available website provides capability search video retrieve standard feed see related content program also authenticate user upload video modify user playlist integration used variety us developing web application allowing user upload video youtube device desktop application brings youtube experience new platform data api give user programmatic access video user information stored youtube used personalize web site application user existing information well perform action like commenting rating video restful api provides response xml format,Head,513,0,0.6428571428571428,3,5.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,youtube
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,5,122,Del Icio US,site delicious social bookmarking website primary use delicious store bookmark online allows access bookmark computer add bookmark anywhere delicious use tag organize remember bookmark much flexible system folder api provides readwrite access delicious bookmark tag via httpbased interface restful api return response xml,Head,105,0,0.6000000000000001,3,5.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,del.icio.us
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,6,413,Google Homepage,site google gadget api provides way put thirdparty content onto google homepage main use google gadget api create gadget miniapplications user add google personalized homepage google property example could create photo album gadget gadget display interactive game api designed simple enough anyone turn web page application gadget,Head,77,0,0.5416666666666666,3,6.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,google-homepage
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,7,1264,Friendfeed,friendfeed api enables developer interact friendfeed web site programmatically via simple http request friendfeed service make easy share friend online offer fun interactive way discover discus information among friend api us restful call support method downloading reading feed designed make possible anyone improve friendfeed integrate friendfeed application user develop friendfeed interface mobile phone build friendfeed widget blog develop application make easy post photo feed iphone api support xml json output format,Head,24,0,0.4444444444444444,3,7.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,friendfeed
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,8,624,Google Maps,api longer available google map service split multiple apis including static map api street view image api direction apis distance matrix api elevation api geocoding api geolocation api place api road api time zone apithis page maintained purely historical research purposesthe google map api allow embedding google map onto web page outside developer using simple javascript interface flash interface designed work mobile device well traditional desktop browser application api includes language localization 50 language region localization geocoding ha mechanism enterprise developer want utilize google map api within intranet api http service accessed secure http connection google map api premier customer,Head,1898,0,0.2857142857142857,2,7.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,google-maps
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,9,1401,Last Fm,lastfm api give user ability build program using lastfm data whether web desktop mobile device restful api allows read write access full slate lastfm music data resource album artist playlist event user allows user call method respond either xml json,Head,178,0,0.2,2,10.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,last.fm
unseen_failure,Hard multi-API failure with unseen services,4154,Kissapi,Graph+BGE,10,1056,Technorati,site technorati recognized authority happening world live web right live web dynamic alwaysupdating portion web search surface organize blog form independent usergenerated content photo video voting etc increasingly referred citizen medium,Head,45,0,0.125,1,8.0,kissapi,site let choose facebook picture automatically create collage post onto facebook order picture item like mug pillow necklace etc,technorati
